status,run_json,output_png,customer_count,algorithm_id,instance_name,message
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/cheapest_insertion/research/group_05/g05_i05_c10000_d2_m9_random/20260506T010125Z__research_until_25000__cheapest_insertion__g05_i05_c10000_d2_m9_random__seed_42__1c948c4821c1.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/cheapest_insertion/research/group_05/g05_i05_c10000_d2_m9_random/20260506T010125Z__research_until_25000__cheapest_insertion__g05_i05_c10000_d2_m9_random__seed_42__1c948c4821c1__solution.png,10000,cheapest_insertion,group_05_instance_05_customers_10000_depots_2_salesmen_9_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/cheapest_insertion/research/group_06/g06_i01_c10000_d7_m16_clustered/20260506T010140Z__research_until_25000__cheapest_insertion__g06_i01_c10000_d7_m16_clustered__seed_42__b41874dad58e.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/cheapest_insertion/research/group_06/g06_i01_c10000_d7_m16_clustered/20260506T010140Z__research_until_25000__cheapest_insertion__g06_i01_c10000_d7_m16_clustered__seed_42__b41874dad58e__solution.png,10000,cheapest_insertion,group_06_instance_01_customers_10000_depots_7_salesmen_16_clustered,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/cheapest_insertion/research/group_06/g06_i02_c10000_d6_m41_clustered/20260506T010152Z__research_until_25000__cheapest_insertion__g06_i02_c10000_d6_m41_clustered__seed_42__7677b4c7ee51.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/cheapest_insertion/research/group_06/g06_i02_c10000_d6_m41_clustered/20260506T010152Z__research_until_25000__cheapest_insertion__g06_i02_c10000_d6_m41_clustered__seed_42__7677b4c7ee51__solution.png,10000,cheapest_insertion,group_06_instance_02_customers_10000_depots_6_salesmen_41_clustered,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/cheapest_insertion/research/group_06/g06_i03_c10000_d10_m79_grid/20260506T010156Z__research_until_25000__cheapest_insertion__g06_i03_c10000_d10_m79_grid__seed_42__a060a8747451.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/cheapest_insertion/research/group_06/g06_i03_c10000_d10_m79_grid/20260506T010156Z__research_until_25000__cheapest_insertion__g06_i03_c10000_d10_m79_grid__seed_42__a060a8747451__solution.png,10000,cheapest_insertion,group_06_instance_03_customers_10000_depots_10_salesmen_79_grid,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/cheapest_insertion/research/group_06/g06_i04_c10000_d7_m15_grid/20260506T010157Z__research_until_25000__cheapest_insertion__g06_i04_c10000_d7_m15_grid__seed_42__3c861b76ed29.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/cheapest_insertion/research/group_06/g06_i04_c10000_d7_m15_grid/20260506T010157Z__research_until_25000__cheapest_insertion__g06_i04_c10000_d7_m15_grid__seed_42__3c861b76ed29__solution.png,10000,cheapest_insertion,group_06_instance_04_customers_10000_depots_7_salesmen_15_grid,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/cheapest_insertion/research/group_06/g06_i05_c10000_d7_m15_adversarial/20260506T010202Z__research_until_25000__cheapest_insertion__g06_i05_c10000_d7_m15_adversarial__seed_42__faf8cb173ac7.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/cheapest_insertion/research/group_06/g06_i05_c10000_d7_m15_adversarial/20260506T010202Z__research_until_25000__cheapest_insertion__g06_i05_c10000_d7_m15_adversarial__seed_42__faf8cb173ac7__solution.png,10000,cheapest_insertion,group_06_instance_05_customers_10000_depots_7_salesmen_15_adversarial,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/cheapest_insertion/research/group_06/g06_i06_c10000_d7_m33_adversarial/20260506T010256Z__research_until_25000__cheapest_insertion__g06_i06_c10000_d7_m33_adversarial__seed_42__ab4fb124e83d.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/cheapest_insertion/research/group_06/g06_i06_c10000_d7_m33_adversarial/20260506T010256Z__research_until_25000__cheapest_insertion__g06_i06_c10000_d7_m33_adversarial__seed_42__ab4fb124e83d__solution.png,10000,cheapest_insertion,group_06_instance_06_customers_10000_depots_7_salesmen_33_adversarial,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/cheapest_insertion/research/group_06/g06_i07_c10000_d10_m70_line/20260506T010304Z__research_until_25000__cheapest_insertion__g06_i07_c10000_d10_m70_line__seed_42__7195434cbaa8.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/cheapest_insertion/research/group_06/g06_i07_c10000_d10_m70_line/20260506T010304Z__research_until_25000__cheapest_insertion__g06_i07_c10000_d10_m70_line__seed_42__7195434cbaa8__solution.png,10000,cheapest_insertion,group_06_instance_07_customers_10000_depots_10_salesmen_70_line,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/cheapest_insertion/research/group_06/g06_i08_c10000_d7_m45_line/20260506T010307Z__research_until_25000__cheapest_insertion__g06_i08_c10000_d7_m45_line__seed_42__6dc3ad4ba436.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/cheapest_insertion/research/group_06/g06_i08_c10000_d7_m45_line/20260506T010307Z__research_until_25000__cheapest_insertion__g06_i08_c10000_d7_m45_line__seed_42__6dc3ad4ba436__solution.png,10000,cheapest_insertion,group_06_instance_08_customers_10000_depots_7_salesmen_45_line,ok
skipped_too_large,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/cheapest_insertion/research/group_07/g07_i01_c25000_d9_m20_random/20260506T010309Z__research_until_25000__cheapest_insertion__g07_i01_c25000_d9_m20_random__seed_42__5f363e5717d8.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/cheapest_insertion/research/group_07/g07_i01_c25000_d9_m20_random/20260506T010309Z__research_until_25000__cheapest_insertion__g07_i01_c25000_d9_m20_random__seed_42__5f363e5717d8__solution.png,25000,cheapest_insertion,group_07_instance_01_customers_25000_depots_9_salesmen_20_random,customer_count=25000 > 10000
skipped_too_large,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/cheapest_insertion/research/group_07/g07_i02_c25000_d5_m26_random/20260506T010623Z__research_until_25000__cheapest_insertion__g07_i02_c25000_d5_m26_random__seed_42__004beec2361f.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/cheapest_insertion/research/group_07/g07_i02_c25000_d5_m26_random/20260506T010623Z__research_until_25000__cheapest_insertion__g07_i02_c25000_d5_m26_random__seed_42__004beec2361f__solution.png,25000,cheapest_insertion,group_07_instance_02_customers_25000_depots_5_salesmen_26_random,customer_count=25000 > 10000
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_01/g01_i01_c10_d1_m3_random/20260506T005728Z__research_until_25000__nearest_neighbour__g01_i01_c10_d1_m3_random__seed_42__3c6f54ee967a.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_01/g01_i01_c10_d1_m3_random/20260506T005728Z__research_until_25000__nearest_neighbour__g01_i01_c10_d1_m3_random__seed_42__3c6f54ee967a__solution.png,10,nearest_neighbour,group_01_instance_01_customers_10_depots_1_salesmen_3_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_01/g01_i02_c10_d1_m3_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i02_c10_d1_m3_random__seed_42__98fa1ddb3ac8.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_01/g01_i02_c10_d1_m3_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i02_c10_d1_m3_random__seed_42__98fa1ddb3ac8__solution.png,10,nearest_neighbour,group_01_instance_02_customers_10_depots_1_salesmen_3_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_01/g01_i03_c10_d2_m6_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i03_c10_d2_m6_random__seed_42__6df58036e153.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_01/g01_i03_c10_d2_m6_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i03_c10_d2_m6_random__seed_42__6df58036e153__solution.png,10,nearest_neighbour,group_01_instance_03_customers_10_depots_2_salesmen_6_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_01/g01_i04_c10_d2_m5_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i04_c10_d2_m5_random__seed_42__99441b762cec.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_01/g01_i04_c10_d2_m5_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i04_c10_d2_m5_random__seed_42__99441b762cec__solution.png,10,nearest_neighbour,group_01_instance_04_customers_10_depots_2_salesmen_5_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_01/g01_i05_c10_d2_m4_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i05_c10_d2_m4_random__seed_42__cc709894ca10.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_01/g01_i05_c10_d2_m4_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i05_c10_d2_m4_random__seed_42__cc709894ca10__solution.png,10,nearest_neighbour,group_01_instance_05_customers_10_depots_2_salesmen_4_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_01/g01_i06_c10_d3_m4_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i06_c10_d3_m4_random__seed_42__30779c289c94.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_01/g01_i06_c10_d3_m4_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i06_c10_d3_m4_random__seed_42__30779c289c94__solution.png,10,nearest_neighbour,group_01_instance_06_customers_10_depots_3_salesmen_4_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_01/g01_i07_c10_d3_m5_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i07_c10_d3_m5_random__seed_42__2002bdb72fd1.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_01/g01_i07_c10_d3_m5_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i07_c10_d3_m5_random__seed_42__2002bdb72fd1__solution.png,10,nearest_neighbour,group_01_instance_07_customers_10_depots_3_salesmen_5_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_01/g01_i08_c10_d2_m2_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i08_c10_d2_m2_random__seed_42__6a077f246743.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_01/g01_i08_c10_d2_m2_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i08_c10_d2_m2_random__seed_42__6a077f246743__solution.png,10,nearest_neighbour,group_01_instance_08_customers_10_depots_2_salesmen_2_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_01/g01_i09_c10_d3_m3_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i09_c10_d3_m3_random__seed_42__6a981815843a.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_01/g01_i09_c10_d3_m3_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i09_c10_d3_m3_random__seed_42__6a981815843a__solution.png,10,nearest_neighbour,group_01_instance_09_customers_10_depots_3_salesmen_3_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_01/g01_i10_c10_d1_m1_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i10_c10_d1_m1_random__seed_42__7adcdea62257.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_01/g01_i10_c10_d1_m1_random/20260506T005729Z__research_until_25000__nearest_neighbour__g01_i10_c10_d1_m1_random__seed_42__7adcdea62257__solution.png,10,nearest_neighbour,group_01_instance_10_customers_10_depots_1_salesmen_1_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_02/g02_i01_c50_d5_m23_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i01_c50_d5_m23_random__seed_42__a8bff66ee14e.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_02/g02_i01_c50_d5_m23_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i01_c50_d5_m23_random__seed_42__a8bff66ee14e__solution.png,50,nearest_neighbour,group_02_instance_01_customers_50_depots_5_salesmen_23_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_02/g02_i02_c50_d3_m3_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i02_c50_d3_m3_random__seed_42__4e09bbf38f2a.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_02/g02_i02_c50_d3_m3_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i02_c50_d3_m3_random__seed_42__4e09bbf38f2a__solution.png,50,nearest_neighbour,group_02_instance_02_customers_50_depots_3_salesmen_3_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_02/g02_i03_c50_d4_m19_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i03_c50_d4_m19_random__seed_42__79e220c97ab2.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_02/g02_i03_c50_d4_m19_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i03_c50_d4_m19_random__seed_42__79e220c97ab2__solution.png,50,nearest_neighbour,group_02_instance_03_customers_50_depots_4_salesmen_19_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_02/g02_i04_c50_d4_m10_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i04_c50_d4_m10_random__seed_42__caa4312edf9b.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_02/g02_i04_c50_d4_m10_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i04_c50_d4_m10_random__seed_42__caa4312edf9b__solution.png,50,nearest_neighbour,group_02_instance_04_customers_50_depots_4_salesmen_10_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_02/g02_i05_c50_d3_m7_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i05_c50_d3_m7_random__seed_42__173d77551ed4.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_02/g02_i05_c50_d3_m7_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i05_c50_d3_m7_random__seed_42__173d77551ed4__solution.png,50,nearest_neighbour,group_02_instance_05_customers_50_depots_3_salesmen_7_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_02/g02_i06_c50_d4_m6_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i06_c50_d4_m6_random__seed_42__2e36dc932d47.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_02/g02_i06_c50_d4_m6_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i06_c50_d4_m6_random__seed_42__2e36dc932d47__solution.png,50,nearest_neighbour,group_02_instance_06_customers_50_depots_4_salesmen_6_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_02/g02_i07_c50_d4_m5_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i07_c50_d4_m5_random__seed_42__1a0307118195.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_02/g02_i07_c50_d4_m5_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i07_c50_d4_m5_random__seed_42__1a0307118195__solution.png,50,nearest_neighbour,group_02_instance_07_customers_50_depots_4_salesmen_5_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_02/g02_i08_c50_d4_m11_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i08_c50_d4_m11_random__seed_42__0fe0db5b56b4.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_02/g02_i08_c50_d4_m11_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i08_c50_d4_m11_random__seed_42__0fe0db5b56b4__solution.png,50,nearest_neighbour,group_02_instance_08_customers_50_depots_4_salesmen_11_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_02/g02_i09_c50_d5_m10_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i09_c50_d5_m10_random__seed_42__0e3b48fe0832.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_02/g02_i09_c50_d5_m10_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i09_c50_d5_m10_random__seed_42__0e3b48fe0832__solution.png,50,nearest_neighbour,group_02_instance_09_customers_50_depots_5_salesmen_10_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_02/g02_i10_c50_d4_m20_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i10_c50_d4_m20_random__seed_42__0b70180f0759.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_02/g02_i10_c50_d4_m20_random/20260506T005729Z__research_until_25000__nearest_neighbour__g02_i10_c50_d4_m20_random__seed_42__0b70180f0759__solution.png,50,nearest_neighbour,group_02_instance_10_customers_50_depots_4_salesmen_20_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_03/g03_i01_c500_d5_m21_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i01_c500_d5_m21_random__seed_42__93003c0d4bd7.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_03/g03_i01_c500_d5_m21_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i01_c500_d5_m21_random__seed_42__93003c0d4bd7__solution.png,500,nearest_neighbour,group_03_instance_01_customers_500_depots_5_salesmen_21_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_03/g03_i02_c500_d3_m10_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i02_c500_d3_m10_random__seed_42__38679b1479c3.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_03/g03_i02_c500_d3_m10_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i02_c500_d3_m10_random__seed_42__38679b1479c3__solution.png,500,nearest_neighbour,group_03_instance_02_customers_500_depots_3_salesmen_10_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_03/g03_i03_c500_d3_m12_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i03_c500_d3_m12_random__seed_42__af94df4f3107.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_03/g03_i03_c500_d3_m12_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i03_c500_d3_m12_random__seed_42__af94df4f3107__solution.png,500,nearest_neighbour,group_03_instance_03_customers_500_depots_3_salesmen_12_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_03/g03_i04_c500_d5_m19_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i04_c500_d5_m19_random__seed_42__3c76dced826a.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_03/g03_i04_c500_d5_m19_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i04_c500_d5_m19_random__seed_42__3c76dced826a__solution.png,500,nearest_neighbour,group_03_instance_04_customers_500_depots_5_salesmen_19_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_03/g03_i05_c500_d3_m6_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i05_c500_d3_m6_random__seed_42__c5f2404a9293.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_03/g03_i05_c500_d3_m6_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i05_c500_d3_m6_random__seed_42__c5f2404a9293__solution.png,500,nearest_neighbour,group_03_instance_05_customers_500_depots_3_salesmen_6_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_03/g03_i06_c500_d3_m3_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i06_c500_d3_m3_random__seed_42__4cf0f18e16c1.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_03/g03_i06_c500_d3_m3_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i06_c500_d3_m3_random__seed_42__4cf0f18e16c1__solution.png,500,nearest_neighbour,group_03_instance_06_customers_500_depots_3_salesmen_3_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_03/g03_i07_c500_d5_m20_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i07_c500_d5_m20_random__seed_42__5fe68b5f2835.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_03/g03_i07_c500_d5_m20_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i07_c500_d5_m20_random__seed_42__5fe68b5f2835__solution.png,500,nearest_neighbour,group_03_instance_07_customers_500_depots_5_salesmen_20_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_03/g03_i08_c500_d3_m7_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i08_c500_d3_m7_random__seed_42__757135793dd9.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_03/g03_i08_c500_d3_m7_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i08_c500_d3_m7_random__seed_42__757135793dd9__solution.png,500,nearest_neighbour,group_03_instance_08_customers_500_depots_3_salesmen_7_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_03/g03_i09_c500_d4_m8_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i09_c500_d4_m8_random__seed_42__2c1f67f087d3.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_03/g03_i09_c500_d4_m8_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i09_c500_d4_m8_random__seed_42__2c1f67f087d3__solution.png,500,nearest_neighbour,group_03_instance_09_customers_500_depots_4_salesmen_8_random,ok
rendered,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/runs/research_until_25000/nearest_neighbour/research/group_03/g03_i10_c500_d5_m18_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i10_c500_d5_m18_random__seed_42__e0bab6c64f75.json,/Users/mrggrm/Documents/GitHub/MDMTSP-HSE-RESEARCH/results/plots/solutions/research_until_25000/nearest_neighbour/research/group_03/g03_i10_c500_d5_m18_random/20260506T005729Z__research_until_25000__nearest_neighbour__g03_i10_c500_d5_m18_random__seed_42__e0bab6c64f75__solution.png,500,nearest_neighbour,group_03_instance_10_customers_500_depots_5_salesmen_18_random,ok
